Column,Percent Missing
CBC_REFLEX_MORPHOLOGY,90.41522491349481
CBC_REFLEX_MORPHOLOGY_days_before_surgery,90.41522491349481
CBC_RELATIVE_BASOPHILS,99.10034602076124
CBC_RELATIVE_BASOPHILS_days_before_surgery,99.10034602076124
CBC_RELATIVE_EOSINOPHILS,85.39792387543253
CBC_RELATIVE_EOSINOPHILS_days_before_surgery,85.39792387543253
CBC_RELATIVE_IMMATURE_GRANULOCYTES,91.73010380622837
CBC_RELATIVE_IMMATURE_GRANULOCYTES_days_before_surgery,91.73010380622837
CBC_RELATIVE_LYMPHOCYTES,99.16955017301038
CBC_RELATIVE_LYMPHOCYTES_days_before_surgery,99.16955017301038
CBC_RELATIVE_MONOCYTES,99.06574394463668
CBC_RELATIVE_MONOCYTES_days_before_surgery,99.06574394463668
CBC_RELATIVE_NEUTROPHILS,87.75086505190312
CBC_RELATIVE_NEUTROPHILS_days_before_surgery,87.75086505190312
CBC_RELATIVE_NEUTROPHIL_BANDS,99.86159169550173
CBC_RELATIVE_NEUTROPHIL_BANDS_days_before_surgery,99.86159169550173
CBC_RELATIVE_NEUTROPHIL_METAMYELOCYTES,100.0
CBC_RELATIVE_NEUTROPHIL_METAMYELOCYTES_days_before_surgery,100.0
CBC_RELATIVE_NEUTROPHIL_MYELOCYTES,100.0
CBC_RELATIVE_NEUTROPHIL_MYELOCYTES_days_before_surgery,100.0
CBC_RELATIVE_NRBC,100.0
CBC_RELATIVE_NRBC_days_before_surgery,100.0
CBC_RELATIVE_PLASMACYTOID_LYMPH,99.96539792387543
CBC_RELATIVE_PLASMACYTOID_LYMPH_days_before_surgery,99.96539792387543
CBC_RELATIVE_SEGMENTS,99.96539792387543
CBC_RELATIVE_SEGMENTS_days_before_surgery,99.96539792387543
CBC_REQUIRED,99.86159169550173
CBC_REQUIRED_days_before_surgery,99.86159169550173
CBC_RETICULATED_PLATELET_COUNT,99.93079584775086
CBC_RETICULATED_PLATELET_COUNT_days_before_surgery,99.93079584775086
CBC_REVIEWED,99.96539792387543
CBC_REVIEWED_days_before_surgery,99.96539792387543
CBC_ROULEAUX,99.96539792387543
CBC_ROULEAUX_days_before_surgery,99.96539792387543
CBC_SCHISTOCYTES,99.86159169550173
CBC_SCHISTOCYTES_days_before_surgery,99.86159169550173
CBC_SICKLE_CELLS,100.0
CBC_SICKLE_CELLS_days_before_surgery,100.0
CBC_SLIDE_REVIEW,99.82698961937716
CBC_SLIDE_REVIEW_days_before_surgery,99.82698961937716
CBC_SMUDGE_CELLS,99.96539792387543
CBC_SMUDGE_CELLS_days_before_surgery,99.96539792387543
CBC_SPHEROCYTES,100.0
CBC_SPHEROCYTES_days_before_surgery,100.0
CBC_STOMATOCYTES,99.96539792387543
CBC_STOMATOCYTES_days_before_surgery,99.96539792387543
CBC_TARGET_CELLS,99.96539792387543
CBC_TARGET_CELLS_days_before_surgery,99.96539792387543
CBC_TEARDROP_RBC,99.82698961937716
CBC_TEARDROP_RBC_days_before_surgery,99.82698961937716
CBC_TOTAL_CELLS_COUNT,98.89273356401385
CBC_TOTAL_CELLS_COUNT_days_before_surgery,98.89273356401385
CBC_TOXIC_GRANULATION,99.8961937716263
CBC_TOXIC_GRANULATION_days_before_surgery,99.8961937716263
CBC_TOXIC_VACUOLIZATION,100.0
CBC_TOXIC_VACUOLIZATION_days_before_surgery,100.0
CBC_VACUOLATED_NEUTROPHILS,100.0
CBC_VACUOLATED_NEUTROPHILS_days_before_surgery,100.0
CBC_WBC_COUNT,48.37370242214533
CBC_WBC_COUNT_days_before_surgery,48.37370242214533
CBC_WBC_MORPH,99.96539792387543
CBC_WBC_MORPH_days_before_surgery,99.96539792387543
