Column,Percent Missing
CBC_RBC_MORPHOLOGY,98.61769352290679
CBC_RBC_MORPHOLOGY_days_before_surgery,98.61769352290679
CBC_RDW,50.108609794628755
CBC_RDW_days_before_surgery,50.108609794628755
CBC_REACTIVE_LYMPHOCYTE,99.66429699842023
CBC_REACTIVE_LYMPHOCYTES,99.97037914691943
CBC_REACTIVE_LYMPHOCYTES_days_before_surgery,99.97037914691943
CBC_REACTIVE_LYMPHOCYTE_days_before_surgery,99.66429699842023
CBC_REFLEX_MORPHOLOGY,92.1504739336493
CBC_REFLEX_MORPHOLOGY_days_before_surgery,92.1504739336493
CBC_RELATIVE_BASOPHILS,99.47669826224329
CBC_RELATIVE_BASOPHILS_days_before_surgery,99.47669826224329
CBC_RELATIVE_EOSINOPHILS,86.84834123222748
CBC_RELATIVE_EOSINOPHILS_days_before_surgery,86.84834123222748
CBC_RELATIVE_IMMATURE_GRANULOCYTES,94.62875197472354
CBC_RELATIVE_IMMATURE_GRANULOCYTES_days_before_surgery,94.62875197472354
CBC_RELATIVE_LYMPHOCYTES,99.47669826224329
CBC_RELATIVE_LYMPHOCYTES_days_before_surgery,99.47669826224329
CBC_RELATIVE_MONOCYTES,99.45695102685625
CBC_RELATIVE_MONOCYTES_days_before_surgery,99.45695102685625
CBC_RELATIVE_NEUTROPHILS,88.576224328594
CBC_RELATIVE_NEUTROPHILS_days_before_surgery,88.576224328594
CBC_RELATIVE_NEUTROPHIL_BANDS,99.99012638230647
CBC_RELATIVE_NEUTROPHIL_BANDS_days_before_surgery,99.99012638230647
CBC_RELATIVE_NEUTROPHIL_METAMYELOCYTES,99.99012638230647
CBC_RELATIVE_NEUTROPHIL_METAMYELOCYTES_days_before_surgery,99.99012638230647
CBC_RELATIVE_NEUTROPHIL_MYELOCYTES,100.0
CBC_RELATIVE_NEUTROPHIL_MYELOCYTES_days_before_surgery,100.0
CBC_RELATIVE_NRBC,100.0
CBC_RELATIVE_NRBC_days_before_surgery,100.0
CBC_RELATIVE_PLASMACYTOID_LYMPH,100.0
CBC_RELATIVE_PLASMACYTOID_LYMPH_days_before_surgery,100.0
CBC_RELATIVE_SEGMENTS,100.0
CBC_RELATIVE_SEGMENTS_days_before_surgery,100.0
CBC_REQUIRED,99.94075829383885
CBC_REQUIRED_days_before_surgery,99.94075829383885
CBC_RETICULATED_PLATELET_COUNT,99.99012638230647
CBC_RETICULATED_PLATELET_COUNT_days_before_surgery,99.99012638230647
CBC_REVIEWED,99.85189573459715
CBC_REVIEWED_days_before_surgery,99.85189573459715
CBC_ROULEAUX,99.99012638230647
CBC_ROULEAUX_days_before_surgery,99.99012638230647
CBC_SCHISTOCYTES,99.95063191153238
CBC_SCHISTOCYTES_days_before_surgery,99.95063191153238
CBC_SICKLE_CELLS,99.99012638230647
CBC_SICKLE_CELLS_days_before_surgery,99.99012638230647
CBC_SLIDE_REVIEW,99.90126382306477
CBC_SLIDE_REVIEW_days_before_surgery,99.90126382306477
CBC_SMUDGE_CELLS,100.0
CBC_SMUDGE_CELLS_days_before_surgery,100.0
CBC_SPHEROCYTES,99.99012638230647
CBC_SPHEROCYTES_days_before_surgery,99.99012638230647
CBC_STOMATOCYTES,99.99012638230647
CBC_STOMATOCYTES_days_before_surgery,99.99012638230647
CBC_TARGET_CELLS,99.96050552922591
CBC_TARGET_CELLS_days_before_surgery,99.96050552922591
CBC_TEARDROP_RBC,99.83214849921012
CBC_TEARDROP_RBC_days_before_surgery,99.83214849921012
CBC_TOTAL_CELLS_COUNT,99.46682464454977
CBC_TOTAL_CELLS_COUNT_days_before_surgery,99.46682464454977
CBC_TOXIC_GRANULATION,99.96050552922591
CBC_TOXIC_GRANULATION_days_before_surgery,99.96050552922591
CBC_TOXIC_VACUOLIZATION,100.0
CBC_TOXIC_VACUOLIZATION_days_before_surgery,100.0
CBC_VACUOLATED_NEUTROPHILS,100.0
CBC_VACUOLATED_NEUTROPHILS_days_before_surgery,100.0
CBC_WBC_COUNT,50.06911532385466
CBC_WBC_COUNT_days_before_surgery,50.06911532385466
CBC_WBC_MORPH,99.95063191153238
CBC_WBC_MORPH_days_before_surgery,99.95063191153238
